Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPVs;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE
DISPONIBILIZAÇÃO TEMPORÁRIA UNIDADE COMPACTA DE TRATAMENTO ÁGUA - COVID-19;Ajuste Direto Regime Geral;Locação de bens móveis;"42996000-4, Máquinas para tratamento de águas residuais";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Fresenius Medical Care Portugal, SA (503070220)";"2.750,00 €";27-01-2021;18-05-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE MATERIAL ELETRICO NO AMBITO DO COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"31320000-5, Cabos de distribuição de energia eléctrica";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Albuquerque & Freitas, S.A. (500014078)";"49,56 €";27-01-2021;06-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE MATERIAL DE CANALIZAÇÃO FO 121228 NO AMBITO DO COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"44141000-0, Canalização";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Francisco Matias dos Santos, Lda (505283778)";"72,82 €";27-01-2021;06-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE TECLADO PARA AS URGENCIAS (COVID-19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"30237400-3, Acessórios para entrada de dados";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"F.S.A. DIGITAL MED, LDA (510908497)";"19.500,00 €";27-01-2021;18-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Aluguer de Contentor UCA - TONDELA (COVID 19);Ajuste Direto Regime Geral;Locação de bens móveis;"44211100-3, Módulos pré-fabricados portáteis";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Alugal, Lda (508190495)";"900,00 €";27-01-2021;26-06-2020;30 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Autorização de despesa para pagamento de fatura referente ao Covid-19;Ajuste Direto Regime Geral;Aquisição de serviços;"60100000-9, Serviços de transporte rodoviário";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";ASFALTOLARGO UNIPESSOAL LDA (513868836);"3.170,00 €";26-01-2021;12-05-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Ciclo de Sessões sobre o COVID-19;Ajuste Direto Regime Geral;Aquisição de serviços;"92000000-1, Serviços recreativos, culturais e desportivos";Ordem dos Médicos (500984492);"Zonapro Unipessoal, Lda (510931944)";"1.200,00 €";26-01-2021;06-03-2020;1 dias;"Portugal, Coimbra, Coimbra";"Artigo 27.º, n.º 1, alínea b) do Código dos Contratos Públicos";Cumprimento integral do contrato;03-04-2020;"1.200,00 €";;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE CHAPA AGLOMERITE BRANCO FO Nº 121567 NO AMBITO DO COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"44191000-5, Materiais de construção diversos em madeira";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";MPDF.MARCO PAULO D.FERREIRA (207111332);"246,00 €";26-01-2021;23-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE VIDRO ACRILICO TRANSPARENTE NO AMBITO DO COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"19500000-1, Materiais de plástico e de borracha";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"PLEXICRIL-IMP. DISTRIB. ACRILICOS E POLICARBONATOS-UNIPESSOAL, LDA (509804950)";"1.557,85 €";26-01-2021;23-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE MATERIAL DE CANALIZAÇÃO FO 121301 NO AMBITO DO COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"44141000-0, Canalização";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Amadeu de Jesus Duarte, SA (502468521)";"496,98 €";26-01-2021;01-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE MATERIAL P/ CONSTRUÇÃO CIVIL NO AMBITO DO COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"44110000-4, Materiais de construção";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";GRACIANO DOS SANTOS LOUREIRO (501529446);"134,56 €";26-01-2021;01-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE CABOS DE ELETROMEDICINA NO AMBITO DO COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"44320000-9, Cabos e produtos afins";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"MEDTRONIC PORTUGAL, LDA (504223933)";"640,00 €";26-01-2021;24-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE PORTA E LAMINA EXTENSIVEL NO AMBITO DO COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"44191000-5, Materiais de construção diversos em madeira";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";Prorevi - Pinturas e Revestimentos Lda (504308211);"892,96 €";26-01-2021;01-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE MADEIRAS FAIA-TÁBUAS 300X27X4 (COVID 19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"44191000-5, Materiais de construção diversos em madeira";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"FLEXART, LDA (505072190)";"1.350,00 €";26-01-2021;21-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE PLACA FENOLICO P/ OBRAS COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"44191000-5, Materiais de construção diversos em madeira";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";MPDF.MARCO PAULO D.FERREIRA (207111332);"519,75 €";26-01-2021;28-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE MATERIAL DE CANALIZAÇÃO (COVID 19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"44115200-1, Materiais para canalização e aquecimento";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Amadeu de Jesus Duarte, SA (502468521)";"39,44 €";26-01-2021;28-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE ROUTER NO AMBITO DO COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"30200000-1, Equipamento e material informático";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"MEO – Serviços de Comunicações e Multimédia, S.A. (504615947)";"81,28 €";26-01-2021;03-04-2020;90 dias;"Portugal, Viseu, Viseu<BR/>Portugal";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE BRAÇADEIRAS DESCARTAVEIS DE TA NO AMBITO DO COVID - 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"44167000-8, Acessórios diversos para tubos";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Nosbet Equipamentos, Lda (513514872)";"2.950,00 €";26-01-2021;01-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE ABRAÇADEIRAS P/ REFORÇO DO STOCK NO AMBITO DO COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"44167000-8, Acessórios diversos para tubos";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"NORTECNICA-REPRESENTAÇÃO E TÉCNICA, SA (500203261)";"1.665,00 €";26-01-2021;03-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE FILTROS P/ VENTILADOR NO ÂMBITO DO COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";DRAGER PORTUGAL LDA (508771323);"1.500,00 €";26-01-2021;31-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE EXTINTORES DE PÓ QUIMICO + SUPORTES (COVID-19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"35111000-5, Equipamento de combate a incêndios";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Extintel - Segurança Contra Incêndios, Lda (501391460)";"38,00 €";25-01-2021;21-04-2020;30 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Material e Serviços p/ interligar os Contentores da Urgência (Covid 19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"32421000-0, Cablagem de rede";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";AXIIANSEN - DIGITAL SOLUTIONS SA (500074372);"3.344,94 €";25-01-2021;17-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
ARMÁRIO METÁLICO P/ A U.C.I.P. - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"39141000-2, Mobiliário e equipamento de cozinha";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Sousa Marques & Gomes - Comércio e Indústria de Mobiliário, Lda (506863549)";"173,55 €";25-01-2021;13-05-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE CADEADO E CHAVE FO 121391 NO AMBITO DO COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"44521000-8, Cadeados e fechaduras diversos";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";Casa das Chaves Viseu (110768710);"11,39 €";25-01-2021;03-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
Material p/ finalizar compartimento Modular apoio Urgência (CoVid19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"24500000-9, Matérias plásticas em formas primárias";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";Wurth Portugal LDA (500302030);"41,98 €";25-01-2021;21-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO TELEFONES FIXOS P/ STOCK (COVID-19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"32200000-5, Aparelhos emissores para radiotelefonia, radiotelegrafia, radiodifusão e televisão";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"ONEDIRECT COMUNICACIONES, SL (B230553)";"722,50 €";25-01-2021;08-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO MATERIAL CANALIZAÇÃO ( COVID-19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"44100000-1, Materiais de construção e artigos afins";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Amadeu de Jesus Duarte, SA (502468521)";"207,62 €";25-01-2021;16-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE 50 RATOS PARA AS URGÊNCIAS (COVID-19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"30237000-9, Partes, acessórios e fornecimentos para computadores";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"F.S.A. DIGITAL MED, LDA. (510908497)";"3.400,00 €";25-01-2021;17-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO MATERIAL CONSTRUÇÃO CIVIL FO 121124 E 1211 - AMBITO DO COVID - 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"44000000-0, Estruturas e materiais de construção; produtos auxiliares de construção (excepto aparelhos eléctricos)";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Graciano dos Santos Loureiro, Lda (501529446)";"178,28 €";25-01-2021;24-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE FITAS VERMELHAS/BRANCAS DELIMITADORA NO AMBITO COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"44424000-8, Armários e fita para contadores";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";Wurth Portugal LDA (500302030);"393,60 €";25-01-2021;03-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
PEDALEIRA ELÉTRICA - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33100000-1, Equipamento médico";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";Medical Plus- Produtos Médicos e Hospitalares (506658066);"526,00 €";25-01-2021;07-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
NAGATOSCÓPIO P/ IMAGIOLOGIA - COVID-19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"MICROMIL-SISTEMAS MÉDICOS E INDUSTRIAIS, S.A. (501605770)";"272,70 €";25-01-2021;28-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE FRIGORÍFICO P/ O COVIDÁRIO (COVID-19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"33900000-9, Equipamento e material post mortem e mortuário";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"HIPER REAL. COMÉRCIO INTERNACIONAL DE ELECTRODOMÉSTICOS, LDA (504794507)";"142,28 €";25-01-2021;15-05-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
SISTEMA DE DESINFEÇÃO PRISMAS DE TONOMETRO E LENTES DE OBSERVAÇÃO - COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";JOSÉ COTTA - EQUIP. MÉDICO (500155739);"480,00 €";25-01-2021;19-05-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE CANDEEIRO DE OBSERVAÇÃO PARA URGÊNCIA GERAL - COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";R.P.C.K. - ELECTROMEDICINA E (513246908);"224,30 €";25-01-2021;13-05-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"Aquisição de Bombas e Seringas para a Unidade de Cuidados Intensivos da Unidade Local de Saúde do Norte Alentejano, EPE – COVID-19";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Unidade Local de Saúde do Norte Alentejano, E. P. E. (508094461)";"B BRAUN MEDICAL, LDA (501506543)";"27.200,00 €";23-01-2021;28-05-2020;90 dias;"Portugal, Portalegre";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;
"AQUISIÇÃO  DE REAGENTES PARA O LABORATÓRIO DO INFARMED, NO ÂMBITO DA PANDEMIA DO COVID";Ajuste Direto Regime Geral;Aquisição de bens móveis;"33696500-0, Reagentes de laboratório";"INFARMED - Autoridade Nacional do Medicamento e Produtos de Saúde, I. P. (600037002)";"Grifols Portugal - Produtos Farmacêuticos e Hospitalares, Lda. (502041285)";"4.965,00 €";22-01-2021;17-04-2020;30 dias;"Portugal, Lisboa, Lisboa";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE COLCHÕES ANTI ESCARAS (COVID19);Ajuste Direto Regime Geral;Aquisição de bens móveis;"39143112-4, Colchões";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Ortopedia Vida Nova, Lda (502715014)";"1.600,00 €";21-01-2021;20-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
SOLUÇÃO DE ESPAÇO AUTÓNOMO DE COPA E WC PARA OS PROFISSIONAIS - COVID19 - ;Ajuste Direto Regime Geral;Aquisição de serviços;"55250000-7, Serviços de aluguer de alojamentos mobilados de curta duração";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"UEM - EQUIPAMENTOS, LDA (514045345)";"2.970,00 €";21-01-2021;31-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
FORNECIMENTO DE EQUIPAMENTOS CMAC - COVID;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"TEPREL-EQUIPAMENTOS MEDICOS, SA (502262184)";"56.061,00 €";21-01-2021;02-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE FILTROS P/ UNIDADE IQAIR - COVID19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Climaconforto Aquecimento Desumidificação e Climatização, Lda (505889943)";"3.200,00 €";21-01-2021;17-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUISIÇÃO DE TELEMÓVEIS - COVID 19;Ajuste Direto Regime Geral;Aquisição de bens móveis;"32252100-5, Telemóveis mãos livres";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"CattViseu Alexandre José da Silva Figueiredo Unipessoal , Ldª. (508420628)";"3.312,20 €";21-01-2021;18-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
FORNECIMENTO DE TELEMÓVEIS - 15 TELEMÓVEIS - COVID;Ajuste Direto Regime Geral;Aquisição de bens móveis;"32252100-5, Telemóveis mãos livres";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"EDUARDO NEVES & TIAGO MARQUES, LDA. (514758341)";"836,18 €";21-01-2021;31-03-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
AQUSIÇÃO DE KIT/ JOGO DE 10 ADAPTADORES P/ ELETRODOS DESCARTÁVEIS - COVID;Ajuste Direto Regime Geral;Aquisição de bens móveis;"33000000-0, Equipamento médico, medicamentos e produtos para cuidados pessoais";"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";R.P.C.K. - ELECTROMEDICINA E (513246908);"138,00 €";21-01-2021;07-04-2020;90 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;
